timestamp,kkr,alk,f,ge,ibm,celg,m,S&P500
2006-01-09,,35.83,8.62,35.38,83.73,71.8799,71.77,23.13
2006-01-10,,35.54,8.77,35.19,84.07,69.55,71.98,23.04
2006-01-11,,33.35,8.93,35.43,84.17,69.9799,71.63,23.04
2006-01-12,,32.2,8.56,35.0,83.57,67.01,72.95,22.78
2006-01-13,,31.74,8.55,35.1,83.17,66.64,74.73,23.35
2006-01-17,,30.3,8.31,34.94,83.0,67.89,71.71,23.45
2006-01-18,,30.37,8.221,34.79,84.46,67.86,71.45,23.45
2006-01-19,,30.88,8.22,34.68,83.09,68.58,71.92,23.67
2006-01-20,,30.05,7.9,33.37,81.36,67.27,70.1,22.98
2006-01-23,,30.58,8.32,33.29,81.41,67.5,70.4,22.94
2006-01-24,,31.38,8.4,32.96,80.85,67.3,71.09,23.1
2006-01-25,,31.28,8.62,32.76,80.91,66.81,70.81,23.35
2006-01-26,,30.82,8.67,33.02,80.72,68.91,68.37,23.5
2006-01-27,,30.45,8.65,32.95,81.02,70.71,67.75,23.7
2006-01-30,,30.46,8.68,32.93,81.63,69.97,66.81,23.2
2006-01-31,,31.93,8.58,32.75,81.3,71.15,66.63,22.89
2006-02-01,,31.37,8.66,33.14,81.94,71.68,67.07,23.08
2006-02-02,,31.93,8.37,32.9,81.23,70.58,69.73,23.15
2006-02-03,,31.59,8.26,32.85,79.97,69.89,69.03,22.94
2006-02-06,,30.89,8.11,32.75,79.51,70.0,68.09,22.61
2006-02-07,,30.53,8.09,32.31,79.65,69.09,67.11,22.75
2006-02-08,,31.03,8.23,32.74,80.8,69.27,68.46,23.27
2006-02-09,,31.56,8.36,32.92,80.4,68.67,68.69,23.09
2006-02-10,,31.75,8.27,33.28,81.33,69.66,68.97,23.29
2006-02-13,,31.55,8.2,33.25,80.44,69.13,68.47,22.96
2006-02-14,,32.49,8.3,33.46,81.09,69.43,70.17,23.99
2006-02-15,,32.85,8.38,33.46,80.85,69.67,71.0,24.09
2006-02-16,,32.87,8.39,33.35,80.91,70.41,72.12,24.41
2006-02-17,,32.05,8.45,33.61,80.71,70.3,71.63,24.68
2006-02-21,,31.5,8.39,33.36,80.5,70.05,70.4,24.93
2006-02-22,,32.0,8.3,33.64,81.35,71.83,71.53,23.8
2006-02-23,,32.24,8.17,33.26,80.2,71.84,71.3,24.19
2006-02-24,,31.68,8.1,33.14,80.1,73.98,70.45,24.29
2006-02-27,,32.36,8.08,33.32,80.63,38.45,71.17,24.32
2006-02-28,,32.05,7.97,32.87,80.24,38.0,71.04,24.03
2006-03-01,,31.91,7.95,32.76,79.9,38.33,71.07,24.51
2006-03-02,,31.24,7.66,32.85,79.94,39.37,70.5,24.45
2006-03-03,,30.39,7.57,33.06,79.96,40.11,70.5,24.2
2006-03-06,,30.08,7.69,33.1,80.0,40.32,70.11,25.3
2006-03-07,,30.29,7.65,33.15,80.29,39.66,69.86,24.85
2006-03-08,,30.83,7.55,33.43,81.14,39.94,70.55,25.06
2006-03-09,,30.08,7.75,33.2,81.02,39.17,71.29,25.01
2006-03-10,,30.34,7.84,33.65,81.57,38.95,71.88,25.37
2006-03-13,,30.29,7.86,33.67,81.93,39.17,71.65,25.51
2006-03-14,,30.86,7.73,33.78,82.88,39.13,71.9,25.7
2006-03-15,,30.88,7.85,34.42,83.38,41.0,72.06,25.58
2006-03-16,,31.64,7.93,34.38,82.87,41.27,72.12,25.91
2006-03-17,,32.38,7.81,34.51,83.3,42.04,72.23,25.62
2006-03-20,,33.53,7.93,34.5,83.58,42.44,72.42,25.58
2006-03-21,,33.76,8.05,34.34,83.81,40.91,73.0,25.98
2006-03-22,,34.69,8.15,34.53,84.45,41.43,72.74,26.15
2006-03-23,,34.24,8.08,34.12,83.2,41.31,72.52,25.89
2006-03-24,,34.34,8.09,33.95,83.36,41.93,71.65,25.64
2006-03-27,,35.01,8.06,33.79,83.08,41.43,71.65,25.95
2006-03-28,,34.38,8.13,33.6,82.43,41.35,71.91,25.61
2006-03-29,,35.44,8.26,33.93,83.13,43.28,73.68,25.69
2006-03-30,,35.1,8.16,34.65,83.2,43.58,73.58,25.82
2006-03-31,,35.45,7.96,34.78,82.47,44.22,73.0,25.84
2006-04-03,,34.82,7.77,34.69,83.06,42.85,71.95,25.85
2006-04-04,,35.09,7.68,34.7,83.45,42.29,73.38,26.26
2006-04-05,,34.84,7.57,34.42,84.17,42.09,76.65,26.44
2006-04-06,,34.98,7.65,34.51,83.81,39.04,77.36,26.4
2006-04-07,,35.26,7.6,34.03,82.48,37.87,76.61,26.4
2006-04-10,,34.8,7.52,33.92,82.1,38.53,75.11,26.7
2006-04-11,,34.12,7.17,34.05,81.16,36.59,74.15,26.18
2006-04-12,,34.28,7.28,34.46,80.75,37.54,74.5,26.25
2006-04-13,,35.21,7.35,33.89,81.98,37.96,74.0,26.04
2006-04-17,,34.65,7.33,33.29,81.64,37.65,73.15,26.03
2006-04-18,,35.48,7.47,33.87,83.31,37.35,74.6,26.18
2006-04-19,,35.4,7.6,33.89,81.86,38.43,74.99,25.65
2006-04-20,,37.05,7.95,34.12,82.02,38.34,76.2,25.35
2006-04-21,,37.75,7.32,33.97,81.66,37.8,76.27,25.18
2006-04-24,,38.29,6.96,33.93,82.11,39.79,76.11,24.85
2006-04-25,,38.52,6.98,33.97,82.67,39.02,75.9,25.03
2006-04-26,,38.14,7.25,34.13,83.35,37.7,77.19,24.35
2006-04-27,,38.71,7.2,34.43,83.88,42.39,77.46,24.66
2006-04-28,,37.96,6.95,34.59,82.34,42.16,77.85,24.8
2006-05-01,,37.39,6.91,34.39,82.23,41.82,78.77,24.95
2006-05-02,,39.48,6.91,34.48,82.42,40.71,78.55,24.69
2006-05-03,,39.44,6.78,34.4,82.7,39.93,77.78,24.67
2006-05-04,,39.72,6.83,34.8,82.43,40.18,77.98,24.78
2006-05-05,,39.75,6.93,35.16,82.98,42.61,78.19,24.89
2006-05-08,,39.68,6.97,35.0,82.89,42.88,79.01,25.14
2006-05-09,,40.43,7.17,35.0,83.23,42.66,78.95,25.01
2006-05-10,,39.38,7.06,34.7,82.9,42.88,77.98,25.0
2006-05-11,,38.38,7.12,34.51,82.46,42.32,75.88,24.59
2006-05-12,,37.5,7.11,34.28,82.39,40.61,74.85,24.44
2006-05-15,,39.42,7.13,34.56,82.89,40.45,74.79,24.68
2006-05-16,,37.59,7.02,34.79,82.16,41.84,73.38,24.74
2006-05-17,,37.01,6.91,34.42,81.27,38.73,72.85,24.43
2006-05-18,,37.01,6.9,34.15,80.66,38.63,72.47,22.92
2006-05-19,,37.97,7.03,34.16,80.28,39.3,73.09,22.73
2006-05-22,,37.97,6.9,34.07,80.02,38.2,71.78,22.16
2006-05-23,,38.58,6.85,34.01,79.83,39.28,71.85,22.17
2006-05-24,,38.06,6.93,34.26,79.78,39.25,71.1,21.86
2006-05-25,,38.08,7.15,34.42,80.14,40.44,72.49,21.57
2006-05-26,,38.51,7.31,34.33,80.75,41.46,72.17,21.58
2006-05-30,,37.52,6.98,34.05,80.16,40.3,70.99,21.01
2006-05-31,,38.74,7.16,34.26,79.9,41.45,72.83,21.21
2006-06-01,,39.83,7.23,34.55,80.69,42.98,73.69,21.45
2006-06-02,,39.3,7.1,34.66,79.52,43.98,73.01,21.46
2006-06-05,,38.27,6.95,34.22,79.06,41.56,71.88,21.06
2006-06-06,,38.67,6.9,34.55,79.76,41.84,72.04,21.72
2006-06-07,,38.75,6.79,34.4,79.15,42.41,71.79,21.39
2006-06-08,,37.85,6.66,34.57,77.03,42.55,71.85,21.08
2006-06-09,,37.89,6.77,34.13,78.01,43.44,70.89,21.28
2006-06-12,,35.82,6.77,33.87,77.02,42.19,33.97,20.8
2006-06-13,,34.91,6.68,33.73,76.93,41.1,34.15,20.48
2006-06-14,,35.96,6.61,33.9,77.71,42.04,33.97,20.18
2006-06-15,,37.99,6.78,34.11,78.56,44.25,35.6,20.65
2006-06-16,,38.0,6.69,33.93,77.95,43.5,35.1,20.59
2006-06-19,,37.84,6.74,33.72,77.67,42.53,35.02,20.07
2006-06-20,,38.7,6.4,33.7,77.99,42.39,35.05,20.26
2006-06-21,,39.02,6.43,33.67,78.3,44.39,35.8,20.21
2006-06-22,,39.12,6.43,33.24,77.19,45.8,36.13,19.67
2006-06-23,,38.95,6.52,33.16,77.1,45.91,36.16,19.62
2006-06-26,,39.36,6.55,33.21,77.15,45.65,36.26,19.49
2006-06-27,,38.02,6.54,32.88,76.63,45.84,35.91,19.55
2006-06-28,,37.09,6.36,32.93,76.56,45.22,35.88,19.72
2006-06-29,,39.24,6.4,33.27,77.59,47.23,36.41,19.93
2006-06-30,,39.42,6.93,32.96,76.82,47.43,36.6,19.99
2006-07-03,,39.07,6.71,33.33,78.02,47.46,36.86,20.04
2006-07-05,,39.48,6.61,33.31,77.77,47.21,36.24,19.89
2006-07-06,,38.54,6.59,33.5,78.09,47.3,36.47,19.84
2006-07-07,,38.57,6.73,33.3,76.42,48.25,36.46,19.6
2006-07-10,,39.71,6.9,33.45,76.67,47.85,36.51,19.65
2006-07-11,,39.63,6.8,33.26,76.47,48.07,36.44,19.75
2006-07-12,,38.6,6.88,33.06,75.48,48.25,35.95,19.56
2006-07-13,,36.2,6.56,32.67,74.24,46.77,34.55,19.23
2006-07-14,,33.96,6.38,32.11,73.57,45.08,33.75,19.15
2006-07-17,,34.4,6.41,32.36,73.7,45.16,34.51,19.32
2006-07-18,,35.13,6.44,32.46,74.26,45.17,33.33,19.26
2006-07-19,,36.57,6.33,32.88,76.07,46.58,34.95,19.52
2006-07-20,,35.37,6.19,32.48,75.48,46.04,34.34,19.38
2006-07-21,,34.76,6.28,32.25,74.86,45.98,33.25,19.14
2006-07-24,,35.9,6.36,32.62,75.99,47.6,34.48,19.45
2006-07-25,,37.36,6.59,32.7,75.89,48.59,35.15,19.55
2006-07-26,,38.14,6.75,32.68,75.83,48.91,34.64,19.67
2006-07-27,,37.23,6.83,32.65,76.15,46.0,34.42,20.44
2006-07-28,,38.79,6.84,33.02,76.96,46.97,35.15,20.52
2006-07-31,,37.13,6.67,32.69,77.41,47.89,35.11,19.8
2006-08-01,,35.8,6.58,32.56,76.14,46.64,34.41,19.52
2006-08-02,,36.53,6.96,32.6,76.32,46.53,34.17,20.13
2006-08-03,,38.35,6.86,32.73,76.33,46.95,35.02,17.75
2006-08-04,,37.77,7.13,32.8,75.91,45.94,35.08,17.54
2006-08-07,,37.3,7.17,32.69,75.52,45.13,34.88,16.94
2006-08-08,,36.36,7.37,32.34,75.33,43.24,33.79,16.63
2006-08-09,,35.0,7.33,32.28,75.39,42.81,34.46,16.9
2006-08-10,,36.05,7.39,32.67,75.74,41.53,35.73,16.77
2006-08-11,,34.34,7.37,32.5,75.48,43.0,35.94,16.62
2006-08-14,,35.57,7.83,32.82,76.68,43.27,36.9,16.46
2006-08-15,,36.24,7.92,33.2,77.08,43.92,37.91,16.29
2006-08-16,,37.49,8.26,33.71,79.09,45.0,38.0,16.39
2006-08-17,,37.59,8.17,33.92,79.37,44.64,37.65,16.32
2006-08-18,,36.74,8.0,34.0,79.9,43.41,37.33,16.41
2006-08-21,,36.18,7.47,33.96,79.28,42.95,37.19,16.21
2006-08-22,,35.79,7.42,33.96,78.95,42.0,37.31,16.08
2006-08-23,,36.5,7.76,33.79,78.67,41.2,37.0,16.42
2006-08-24,,36.21,7.76,33.85,79.38,41.92,37.08,16.37
2006-08-25,,35.8,8.0,33.84,79.88,42.61,37.1,16.29
2006-08-28,,36.63,8.05,33.93,80.32,42.99,38.0,16.49
2006-08-29,,37.2,8.26,34.19,81.4,42.85,38.72,16.72
2006-08-30,,37.73,8.27,34.27,81.22,42.75,37.47,16.84
2006-08-31,,37.87,8.37,34.06,80.97,40.69,37.98,16.92
2006-09-01,,37.75,8.27,34.14,81.41,42.76,38.79,17.09
2006-09-05,,38.01,8.39,33.97,80.85,42.49,39.24,17.16
2006-09-06,,36.89,8.55,33.95,80.28,40.88,39.03,16.64
2006-09-07,,36.53,8.58,34.04,79.4,41.15,39.24,16.58
2006-09-08,,36.92,8.77,34.01,80.66,41.28,39.58,16.51
2006-09-11,,36.31,8.71,34.43,80.93,41.0,40.41,16.48
2006-09-12,,36.95,9.06,34.67,82.28,40.866,40.87,16.73
2006-09-13,,37.96,9.19,34.84,82.21,41.36,42.13,16.92
2006-09-14,,37.95,9.09,34.78,82.47,40.61,42.1,17.03
2006-09-15,,37.6,8.02,34.85,82.94,41.18,41.99,17.36
2006-09-18,,36.92,7.82,34.87,82.24,42.13,41.99,17.4
2006-09-19,,38.28,7.66,34.85,81.87,42.17,41.99,17.34
2006-09-20,,38.94,7.75,34.77,83.42,41.19,42.71,17.48
2006-09-21,,37.7,7.76,34.44,81.61,41.31,40.95,17.14
2006-09-22,,38.02,8.0,34.4,81.21,42.0,41.0,17.14
2006-09-25,,38.97,8.15,34.89,82.0,41.79,41.31,17.2
2006-09-26,,39.28,8.41,35.44,82.5,42.07,41.65,17.05
2006-09-27,,38.79,8.0,35.34,82.09,43.87,42.42,16.82
2006-09-28,,38.47,8.16,35.48,81.99,43.37,43.35,16.69
2006-09-29,,38.04,8.09,35.3,81.94,43.3,43.21,17.15
2006-10-02,,39.04,8.13,35.5,81.87,42.58,43.14,16.87
2006-10-03,,40.83,8.23,35.71,81.65,42.35,43.49,16.97
2006-10-04,,41.92,8.56,36.1,83.1,44.51,43.6,17.35
2006-10-05,,41.47,8.33,36.29,82.92,45.57,43.67,17.86
2006-10-06,,40.55,8.31,36.14,83.14,45.79,43.35,18.48
2006-10-09,,40.48,8.19,36.16,84.0,46.45,43.65,18.08
2006-10-10,,41.12,8.19,36.3,84.19,46.2,43.73,18.04
2006-10-11,,40.86,8.27,36.17,84.19,45.95,44.1,17.5
2006-10-12,,42.6,8.23,36.22,84.7,46.19,44.7,17.89
2006-10-13,,42.08,8.17,35.98,86.08,46.18,44.9,17.79
2006-10-16,,41.66,8.08,35.56,86.71,45.79,44.6,17.47
2006-10-17,,41.04,8.03,35.56,86.95,45.43,44.18,17.22
2006-10-18,,42.12,8.05,35.56,89.82,46.52,44.49,17.25
2006-10-19,,41.5,8.03,35.28,89.86,46.48,44.4,16.97
2006-10-20,,43.31,8.01,35.47,90.48,45.61,44.32,17.21
2006-10-23,,44.56,7.9,35.53,91.56,45.44,44.25,17.09
2006-10-24,,41.36,8.3,35.42,91.49,45.12,44.93,17.07
2006-10-25,,39.65,8.49,35.61,91.83,44.14,44.45,17.72
2006-10-26,,40.92,8.48,35.59,91.54,49.64,44.95,18.9
2006-10-27,,39.98,8.29,35.21,90.76,50.33,43.88,19.17
2006-10-30,,40.86,8.25,35.2,91.5,49.85,44.4,18.89
2006-10-31,,40.15,8.28,35.11,92.33,53.44,43.91,18.69
2006-11-01,,39.45,8.52,34.9,91.8,52.89,43.03,18.86
2006-11-02,,38.56,8.56,34.71,91.68,51.08,41.35,18.86
2006-11-03,,38.27,8.38,34.77,91.41,51.65,39.94,19.15
2006-11-06,,39.72,8.66,35.27,92.6,52.67,39.5,19.05
2006-11-07,,40.41,8.73,35.54,92.45,53.24,40.34,19.54
2006-11-08,,39.89,8.63,35.58,92.59,54.82,39.87,19.89
2006-11-09,,39.24,8.56,35.29,92.42,53.54,39.55,20.14
2006-11-10,,40.45,8.58,35.17,91.76,55.0,40.66,20.37
2006-11-13,,41.24,8.87,35.36,92.07,55.0,40.82,20.5
2006-11-14,,41.63,8.8,35.59,93.29,55.83,41.81,20.44
2006-11-15,,43.8,9.0,35.79,93.11,55.56,41.94,19.93
2006-11-16,,43.37,9.03,35.96,93.47,55.8,41.99,20.15
2006-11-17,,42.86,8.89,36.25,93.81,56.27,42.57,20.26
2006-11-20,,42.17,8.67,35.98,93.25,55.33,42.49,20.1
2006-11-21,,42.98,8.56,35.8,93.08,56.07,42.57,19.98
2006-11-22,,43.75,8.61,35.99,93.52,55.24,43.07,20.06
2006-11-24,,43.61,8.52,35.69,93.35,55.15,43.11,19.93
2006-11-27,,40.86,8.16,35.45,91.45,54.35,41.84,19.76
2006-11-28,,40.98,8.15,35.2,91.35,54.21,41.12,19.55
2006-11-29,,40.85,8.17,35.35,91.52,55.97,40.85,19.67
2006-11-30,,41.13,8.13,35.28,91.92,55.73,42.09,19.51
2006-12-01,,39.98,8.04,35.28,91.25,56.27,40.6,19.4
2006-12-04,,40.72,7.89,35.39,93.51,57.93,41.12,19.73
2006-12-05,,39.99,7.68,35.27,94.48,58.9,41.21,19.47
2006-12-06,,39.85,7.36,35.11,94.12,57.58,41.19,19.64
2006-12-07,,38.93,7.16,35.16,94.23,55.37,40.69,19.62
2006-12-08,,38.4,7.23,35.27,93.86,55.81,40.38,19.25
2006-12-11,,39.16,7.24,35.22,93.64,57.44,39.5,19.43
2006-12-12,,37.98,7.09,35.64,94.12,57.54,38.0,19.47
2006-12-13,,39.58,6.88,35.5,94.77,56.35,38.34,19.55
2006-12-14,,40.02,7.11,36.21,95.36,57.24,39.4,19.21
2006-12-15,,40.64,7.08,37.36,95.3,58.51,38.83,19.51
2006-12-18,,40.16,7.03,38.0,95.44,58.78,38.94,19.24
2006-12-19,,39.94,7.18,38.01,96.0,59.62,38.35,19.04
2006-12-20,,39.48,7.33,38.15,96.0,59.09,38.51,19.08
2006-12-21,,38.85,7.31,37.77,95.91,59.01,38.43,18.92
2006-12-22,,39.05,7.42,37.57,95.25,57.7,38.09,18.77
2006-12-26,,39.7,7.49,37.71,95.66,57.77,37.76,18.9
2006-12-27,,40.16,7.58,37.79,97.2,57.93,38.34,19.09
2006-12-28,,40.55,7.5,37.48,96.97,57.65,38.27,19.16
2006-12-29,,39.5,7.51,37.21,97.15,57.53,38.13,18.89
2007-01-03,,41.01,7.51,37.97,97.27,57.2,37.51,19.04
2007-01-04,,41.81,7.7,37.75,98.31,58.04,37.31,19.65
2007-01-05,,40.3,7.62,37.56,97.42,57.58,36.89,19.21
2007-01-08,,41.15,7.73,37.55,98.9,57.3,37.6,19.64
2007-01-09,,41.49,7.79,37.55,100.07,54.85,38.85,17.45
2007-01-10,,42.44,7.73,37.56,98.89,55.25,38.82,17.85
2007-01-11,,43.93,7.77,37.92,98.65,56.0,39.33,17.44
2007-01-12,,43.91,7.89,37.89,99.34,55.88,39.24,17.25
2007-01-16,,44.47,7.94,38.11,100.82,55.73,39.13,17.15
2007-01-17,,43.01,8.04,37.98,100.02,55.34,38.91,17.0
2007-01-18,,42.19,8.18,38.0,99.45,54.98,39.43,17.21
2007-01-19,,42.75,8.3,36.95,96.17,54.98,40.22,17.23
2007-01-22,,41.94,8.41,36.75,97.11,54.17,39.9,17.3
2007-01-23,,41.21,8.3,36.55,97.08,53.94,39.6,17.45
2007-01-24,,41.6,8.2,36.64,97.4,55.17,40.72,17.84
2007-01-25,,40.6,8.22,36.34,97.51,53.93,39.82,17.52
2007-01-26,,40.73,8.42,36.07,97.45,53.96,40.27,17.49
2007-01-29,,43.19,8.37,36.19,98.54,53.59,40.35,17.47
2007-01-30,,41.97,8.2,36.03,99.37,54.25,40.35,17.65
2007-01-31,,42.85,8.13,36.05,99.15,53.68,41.49,17.83
2007-02-01,,42.83,8.29,36.23,99.0,56.1,41.87,17.88
2007-02-02,,42.61,8.23,36.27,99.17,55.41,41.88,17.72
2007-02-05,,41.92,8.33,36.37,100.38,54.85,41.31,17.77
2007-02-06,,43.62,8.54,36.31,99.55,54.71,41.62,17.75
2007-02-07,,42.87,8.56,36.1,99.54,54.97,41.32,18.05
2007-02-08,,42.74,8.55,35.74,99.62,55.42,42.86,17.92
2007-02-09,,42.13,8.73,35.53,98.55,55.33,43.04,18.0
2007-02-12,,42.96,8.65,35.64,98.58,54.26,43.36,17.9
2007-02-13,,43.27,8.45,35.77,98.29,53.23,43.95,18.36
2007-02-14,,43.83,8.51,36.47,99.2,53.95,44.33,18.53
2007-02-15,,43.75,8.6,36.14,98.92,54.38,44.53,18.58
2007-02-16,,43.78,8.53,35.87,98.99,53.44,44.1,18.97
2007-02-20,,44.1,8.65,36.11,99.35,53.46,44.42,19.12
2007-02-21,,44.02,8.47,35.91,99.09,54.12,43.98,18.97
2007-02-22,,43.7,8.35,35.4,98.5,54.87,44.25,19.24
2007-02-23,,42.62,8.3,35.1,97.73,56.28,44.29,19.27
2007-02-26,,42.42,8.26,35.34,96.91,57.22,44.2,19.53
2007-02-27,,40.7,7.78,34.66,93.96,53.17,43.35,18.45
2007-02-28,,41.0,7.91,34.91,92.94,53.3,44.67,19.3
2007-03-01,,40.56,7.77,35.0,92.27,52.29,44.29,19.95
2007-03-02,,39.45,7.59,34.87,90.9,51.3,44.25,19.96
2007-03-05,,38.64,7.58,34.55,91.81,50.56,44.17,19.61
2007-03-06,,39.13,7.64,34.72,93.8,51.24,43.89,19.66
2007-03-07,,38.85,7.62,34.33,93.94,50.67,43.8,19.81
2007-03-08,,39.08,7.93,34.45,93.0,51.35,44.94,19.54
2007-03-09,,39.4,7.93,34.32,93.28,51.16,44.49,19.47
2007-03-12,,39.19,7.82,34.44,94.11,51.87,44.94,19.47
2007-03-13,,38.32,7.64,34.09,92.71,50.19,44.1,19.04
2007-03-14,,37.88,7.51,34.31,93.76,52.15,43.97,19.4
2007-03-15,,38.46,7.59,34.52,93.45,51.15,44.29,19.13
2007-03-16,,37.77,7.55,34.36,93.25,52.02,44.36,19.04
2007-03-19,,38.53,7.82,34.67,93.99,53.29,44.99,19.06
2007-03-20,,39.18,7.88,34.77,94.5,52.91,45.54,19.15
2007-03-21,,40.08,8.01,35.48,95.36,54.64,46.22,19.29
2007-03-22,,39.26,8.08,35.81,95.19,54.47,46.15,19.45
2007-03-23,,39.15,7.89,35.82,95.03,55.02,46.51,19.22
2007-03-26,,38.33,7.87,36.0,95.0,54.0,46.49,18.72
2007-03-27,,37.87,7.85,35.79,94.73,53.04,46.23,18.86
2007-03-28,,37.82,7.98,35.55,94.26,52.87,45.33,18.51
2007-03-29,,37.96,7.95,35.55,94.57,52.7,45.36,19.0
2007-03-30,,38.1,7.89,35.36,94.26,52.46,45.05,18.96
2007-04-02,,37.95,8.09,35.29,95.21,53.8,45.06,19.3
2007-04-03,,38.36,8.08,35.32,96.1,55.63,45.55,19.4
2007-04-04,,37.99,8.04,35.11,96.21,55.5,45.5,19.64
2007-04-05,,38.58,8.01,35.02,96.52,58.03,46.0,19.6
2007-04-09,,37.43,8.08,34.78,96.62,58.9,46.31,19.27
2007-04-10,,36.9,8.19,34.88,96.46,58.04,45.73,19.33
2007-04-11,,36.65,8.13,34.95,95.16,57.6,44.86,19.18
2007-04-12,,36.36,8.09,35.18,95.67,58.0,45.4,19.8
2007-04-13,,36.26,8.02,35.38,94.93,57.98,45.1,19.93
2007-04-16,,36.25,8.03,35.36,96.18,57.73,45.4,20.2
2007-04-17,,36.66,7.85,35.2,97.12,57.18,45.22,20.41
2007-04-18,,37.79,7.82,35.13,94.8,57.43,44.8,20.64
2007-04-19,,36.79,7.74,35.0,94.29,60.0,44.81,20.28
2007-04-20,,36.45,7.75,35.13,94.58,60.27,45.06,20.44
2007-04-23,,35.79,7.83,34.8,95.21,61.92,44.87,20.04
2007-04-24,,35.66,7.82,34.76,98.49,62.18,44.56,20.27
2007-04-25,,35.8,7.88,35.41,101.46,61.78,45.08,20.41
2007-04-26,,35.58,8.2,35.84,100.9,61.99,45.23,20.27
2007-04-27,,31.88,8.05,36.84,101.17,61.92,44.76,20.21
2007-04-30,,29.6,8.04,36.86,102.21,61.16,43.92,20.03
2007-05-01,,29.77,8.05,37.1,103.17,61.41,43.98,20.01
2007-05-02,,29.88,8.17,37.31,102.22,62.86,43.81,20.67
2007-05-03,,29.91,8.19,37.34,102.8,61.61,43.43,20.79
2007-05-04,,30.01,8.22,37.15,102.96,63.03,43.66,20.7
2007-05-07,,29.8,8.16,37.24,102.76,62.85,43.89,20.63
2007-05-08,,29.52,8.37,37.08,103.29,63.67,43.54,20.55
2007-05-09,,29.65,8.35,37.26,104.38,64.45,43.82,20.5
2007-05-10,,29.12,8.24,36.78,104.68,62.98,42.1,20.28
2007-05-11,,29.28,8.37,36.97,105.98,64.2,41.48,20.71
2007-05-14,,28.92,8.71,36.6,105.57,64.63,40.9,20.37
2007-05-15,,28.53,8.91,36.64,104.83,64.07,39.94,20.07
2007-05-16,,28.63,8.76,36.83,105.87,64.67,39.65,20.4
2007-05-17,,28.59,8.76,36.53,105.31,64.07,39.06,20.52
2007-05-18,,28.5,8.69,36.96,107.99,64.54,39.7,20.79
2007-05-21,,28.24,8.78,37.1,107.04,65.0,39.89,21.4
2007-05-22,,29.2,8.68,37.34,106.7,65.97,39.25,21.46
2007-05-23,,27.54,8.76,37.6,105.58,65.44,38.59,21.87
2007-05-24,,27.52,8.49,37.38,103.95,63.7,38.16,22.05
2007-05-25,,27.73,8.45,37.56,105.18,62.45,38.4,22.1
2007-05-29,,28.35,8.4,37.4,105.91,61.61,38.74,22.15
2007-05-30,,29.07,8.5,37.73,106.93,61.44,39.16,22.85
2007-05-31,,29.16,8.34,37.58,106.6,61.199,39.93,22.85
2007-06-01,,28.74,8.35,37.45,106.54,61.8,40.58,22.87
2007-06-04,,28.14,8.27,37.81,106.23,61.71,40.23,23.34
2007-06-05,,27.97,8.31,37.4,105.84,61.41,40.07,22.9
2007-06-06,,27.41,8.26,37.29,102.41,60.67,39.5,22.62
2007-06-07,,26.72,8.06,36.76,101.8,57.24,38.43,21.85
2007-06-08,,27.29,8.24,37.32,103.07,58.47,39.15,22.04
2007-06-11,,27.02,8.4,37.46,103.22,59.86,39.11,22.0
2007-06-12,,26.46,8.32,37.05,102.34,57.93,38.9,21.6
2007-06-13,,26.51,8.56,37.64,103.12,59.0,39.13,22.16
2007-06-14,,27.4,8.66,37.8,103.85,59.57,39.45,21.99
2007-06-15,,26.97,8.92,38.12,105.09,60.08,38.95,22.07
2007-06-18,,27.0,8.85,38.07,105.33,58.79,38.89,22.41
2007-06-19,,27.85,8.65,39.29,106.5,58.82,38.65,22.29
2007-06-20,,28.19,8.86,39.07,106.0,57.44,38.58,21.99
2007-06-21,,28.34,8.91,38.8,106.6,57.91,38.87,22.09
2007-06-22,,27.92,9.13,38.24,104.44,56.4,41.43,22.02
2007-06-25,,27.5,9.03,38.21,105.1,56.25,40.54,21.99
2007-06-26,,26.92,8.96,38.02,105.33,57.26,39.59,21.96
2007-06-27,,26.96,9.28,38.06,105.43,58.67,39.19,21.63
2007-06-28,,28.41,9.49,38.12,105.95,57.81,39.67,21.13
2007-06-29,,27.86,9.42,38.28,105.25,57.33,39.78,20.71
2007-07-02,,28.47,9.64,38.26,105.01,57.88,39.83,21.58
2007-07-03,,28.71,9.42,38.7,106.58,57.99,39.36,21.74
2007-07-05,,28.49,9.15,38.54,108.05,57.75,39.77,21.67
2007-07-06,,29.08,9.11,38.48,109.03,58.08,41.99,21.87
2007-07-09,,28.43,9.08,38.62,108.97,59.04,41.65,21.48
2007-07-10,,27.48,9.09,37.9,108.63,58.53,40.13,21.4
2007-07-11,,27.32,8.9,38.2,109.1,59.28,40.41,21.99
2007-07-12,,27.7,8.96,39.0,109.28,59.65,39.25,22.03
2007-07-13,,27.4,8.97,39.5,108.6,59.2,39.75,21.7
2007-07-16,,27.88,8.86,40.12,109.66,58.32,40.14,22.37
2007-07-17,,28.35,8.73,40.71,110.77,58.6,40.03,22.17
2007-07-18,,28.36,8.63,40.45,111.08,59.29,43.09,22.16
2007-07-19,,28.39,8.63,40.71,115.86,59.41,42.4,22.01
2007-07-20,,27.73,8.4,40.12,114.81,58.44,41.92,21.98
2007-07-23,,27.79,8.46,40.82,116.38,57.43,41.86,22.02
2007-07-24,,27.06,8.26,40.22,116.17,56.69,40.84,21.82
